feature_id	logFC	AveExpr	t	P.Value	adj.P.Val	B	Gene Symbol
5298	-0.355776987223213	7.91519041219565	-3.65742652189302	0.000650798200771291	0.00388091262215027	-0.845844807317196	PI4KB
53	0.10448108925	8.97092355486956	0.697677411453743	0.488874279580743	0.599406710988499	-6.51273580231133	ACP2
5300	-0.071650969245535	8.74241520019565	-0.884003177634394	0.381270305765425	0.496378894608501	-6.36622575274984	PIN1
5301	-0.0848681835937497	5.28464758308696	-1.41639832443643	0.163364193270629	0.259467122231497	-5.7671859966432	PIN1L
5303	0.319202584017857	8.14333402884783	4.25224444569704	0.000101927629977836	0.000928776919222277	0.916357633489161	PIN4
5304	-0.166525831397321	5.60297273630435	-4.17066552859376	0.000132270236866086	0.00113073660911534	0.667336864544098	PIP
5305	0.245270278125	5.27010670917391	4.11295932446758	0.000158866343838423	0.00130077902225225	0.492479991198606	PIP4K2A
5306	-0.172570114883929	9.1411114165	-1.9038214703292	0.063170760545157	0.12714489756311	-4.99884823607231	PITPNA
5307	-0.0423550194732142	4.45494334891304	-1.25999774092773	0.213995645805315	0.32030109852493	-5.97017554991699	PITX1
5308	-0.0488016138035717	3.94029131969565	-1.85116767745005	0.0705417156868367	0.137985974350508	-5.0913485451584	PITX2
5309	-0.126300218049107	6.6855369193913	-2.12739251689719	0.0387547334738369	0.087686594097688	-4.58185618220908	PITX3
5310	-0.151391680629465	5.91780126254348	-3.31009951910016	0.00181422148337865	0.00863693368865322	-1.80822359002184	PKD1
5311	-0.112617027473214	7.74342802530435	-0.769769080211406	0.445353718365389	0.558340058838743	-6.460035867583	PKD2
5313	-0.120047249741071	5.45239205117391	-1.86373456594023	0.0687192795405561	0.13536775209856	-5.06947351486227	PKLR
5315	-0.656651363491071	8.86256507491304	-5.05794490845001	7.16357990466956e-06	0.000117709752859789	3.47091920801869	PKM2
5316	-0.0934257036116072	5.71358022182609	-2.75027155041373	0.00847242006006577	0.0277853750545047	-3.22955277833716	PKNOX1
5317	-0.0167450223750002	5.66105080478261	-0.286700605264133	0.775623004353638	0.838503819554697	-6.71538879822722	PKP1
5318	-0.125678252401786	4.61414248771739	-3.63896497251189	0.000688051695864853	0.00404886780717341	-0.898359694715286	PKP2
5319	-0.00395690254464286	4.346895286	-0.110737603041431	0.912303937878143	0.940613043442338	-6.75060261550368	PLA2G1B
5320	-0.157382568549107	6.43716283169565	-3.01654403021331	0.00414708101873138	0.0162691097499351	-2.57530644943864	PLA2G2A
5321	0.9331921891875	4.78035632358696	6.09218389274908	2.0715635246123e-07	7.14999222243082e-06	6.90991287194785	PLA2G4A
5322	-0.0722039493214288	4.63455575226087	-2.08115209097793	0.0429878543305483	0.0947053972925042	-4.6712555314504	PLA2G5
5324	0.171319053727679	5.94289674108696	1.78209237898624	0.0813047906187886	0.153377355954013	-5.20930332409368	PLAG1
5325	0.0560930616026788	4.60382376567391	1.10528301264548	0.27475790894689	0.386349573510018	-6.14911673532183	PLAGL1
5326	-0.248326607834822	6.29653031884783	-4.29293297136659	8.94454446026544e-05	0.000841823010704794	1.04133222521085	PLAGL2
5327	0.558124158678572	12.0970263808696	2.67224184848468	0.0103736581421375	0.0322581075836685	-3.41316536997322	PLAT
5328	0.23896339390625	7.47383728195652	1.37410035770379	0.176038323696658	0.275522310660169	-5.82424284208504	PLAU
5329	0.497607752571428	7.52155984876087	2.9429720988451	0.00506993861168839	0.0189441508609468	-2.76021693988009	PLAUR
533	-0.0932331648169642	10.7033115805	-0.612068534085284	0.543492116628069	0.649232612851565	-6.56872386524111	ATP6V0B
5330	-0.0337934799866075	7.08799027232609	-0.486571395086161	0.628861662980943	0.721406588682382	-6.63775735498691	PLCB2
5331	-0.0309921072142857	5.80200521895652	-0.349848729295077	0.728041555174025	0.801692193136792	-6.69517298996015	PLCB3
