feature_id	logFC	AveExpr	t	P.Value	adj.P.Val	B	Gene Symbol	gene	score
3707	0.819215663348215	6.72646093582609	6.21912124547157	1.33450477116839e-07	5.0795643631688e-06	7.33808193093189	ITPKB	ITPKB	4.337069882191808
23387	-0.690070385803571	6.7961367013913	-7.07192335932011	6.93797551742943e-09	5.21562309522758e-07	10.2209406218185	QSK	QSK	4.3355009346222975
7570	0.493081540696429	8.95392463213044	9.2168971569714	4.876345522085e-12	1.6535474839964802e-09	17.3014288717323	ZNF22	ZNF22	4.3300366377061215
80025	0.509908128071429	9.36071850021739	8.87008285327823	1.5329586702566897e-11	3.5458513242014404e-09	16.1860380934302	PANK2	PANK2	4.308866190361925
8645	-1.02491462162054	6.2882039261087	-5.28185744047749	3.35638967236139e-06	6.45839881763816e-05	4.20460290850665	KCNK5	KCNK5	4.2942642937836695
840	0.714544471723214	8.79071768432609	6.81294930545254	1.70125491362768e-08	1.06568382331411e-06	9.34587870414467	CASP7	CASP7	4.2675251288649445
29992	1.04191506675893	5.96254687315217	5.16938041723935	4.91624244915524e-06	8.67046395578288e-05	3.83505345121591	PILRA	PILRA	4.232214889451466
486	-1.41688888280357	8.88204471641304	-4.20717039672159	0.0001177383390031	0.0010353642246966	0.778508737978253	FXYD2	FXYD2	4.22928132548632
6710	-0.584572085383928	6.94785959456522	-7.87293917896941	4.4145029493298403e-10	5.89973794161549e-08	12.9092439183199	SPTB	SPTB	4.2259693917008265
5589	-0.619835185415178	8.24527936736957	-7.5171904951262	1.49347133514321e-09	1.53533959137628e-07	11.719822827625	PRKCSH	PRKCSH	4.223430228675622
79442	-1.01938237482589	8.30675642126087	-5.24293746275308	3.8309711063713e-06	7.19983132303657e-05	4.07651282406338	LRRC2	LRRC2	4.222972609598357
2184	-1.18583342171429	7.5238358305	-4.72952783628756	2.14789456114334e-05	0.0002769011337774	2.41123867247576	FAH	FAH	4.218810234056442
4212	0.995651501888392	9.9158228523913	5.31527372121761	2.99567352289496e-06	5.92630939693759e-05	4.31475432731161	MEIS2	MEIS2	4.208833639500919
384	-1.01692291592857	6.77245929976087	-5.21294792883996	4.24140782348131e-06	7.72964443952018e-05	3.9779679529516	ARG2	ARG2	4.181424813795928
23670	-0.865542094562499	8.72974088280435	-5.81175934799973	5.45999630099343e-07	1.47911791685471e-05	5.96711140892445	TMEM2	TMEM2	4.180565895127184
3714	0.69309965834375	7.56020990056522	6.85864318554649	1.45205138232042e-08	9.39241066108988e-07	9.50038090051518	JAG2	JAG2	4.177466151586909
23175	-0.750699675674107	8.10605666380435	-6.42008799140223	6.64722219323505e-08	2.865691345528e-06	8.01707855930264	LPIN1	LPIN1	4.1609560826671315
27237	-0.699157940696428	7.80154475621739	-6.78022571617111	1.90564868155038e-08	1.15181619807477e-06	9.23521371599906	ARHGEF16	ARHGEF16	4.152031105231694
23114	-0.932365677383928	10.4314072382174	-5.49882344078324	1.60070434333061e-06	3.64691323312607e-05	4.9224474316834	NFASC	NFASC	4.137908402029628
9938	0.786964733665178	7.87296459319565	6.18139801046339	1.52088544301956e-07	5.68112115175132e-06	7.21076864327057	ARHGAP25	ARHGAP25	4.128075410098547
7139	-1.2068395793125	11.211559663087	-4.60927075793684	3.1950849972855e-05	0.0003800825337209	2.02902038355263	TNNT2	TNNT2	4.12753870123789
5340	-1.57625566552232	8.77092180756522	-3.85740028649344	0.0003533712578783	0.0024315500513504	-0.268032951842255	PLG	PLG	4.120516394944587
79651	0.705934751241071	7.31529803491304	6.68718955637436	2.63132372327378e-08	1.47059342211238e-06	8.92052380164638	RHBDF2	RHBDF2	4.117369647073107
51155	0.6934087895625	6.73480740636957	6.76982171271502	1.97565200149046e-08	1.18224588427499e-06	9.2000266026503	HN1	HN1	4.110036502302777
80310	1.11552167765179	9.5482157343913	4.83572354209183	1.50902802412287e-05	0.0002095910978539	2.75149328554275	PDGFD	PDGFD	4.103588349307278
10560	-0.7590827263125	5.29367486976087	-6.29103362360805	1.04003003603165e-07	4.15597384497961e-06	7.58091998100613	SLC19A2	SLC19A2	4.084872517810453
3827	-1.55554404724107	8.30040087084783	-3.85055739010439	0.0003609147933362	0.0024739707621571	-0.288067251794976	KNG1	KNG1	4.054689571418704
80723	0.955097559116071	7.56484745286957	5.3182742349332	2.96522697547182e-06	5.89516529933471e-05	4.32465274883698	TMEM22	TMEM22	4.039588958956071
253782	-0.928475606200893	9.68385469447826	-5.4140692569642	2.13886953853306e-06	4.56140475345313e-05	4.64131166376218	LASS6	LASS6	4.030421048790852
9404	1.02080655980803	7.91284993476087	5.05206293069239	7.30698918197343e-06	0.0001192516497703	3.45175773596344	LPXN	LPXN	4.005170882264718
5824	-0.534549295857143	8.35715404263044	-8.07525074233086	2.21649248266194e-10	3.25121604651925e-08	13.5814839228005	PEX19	PEX19	4.002680629116337
10409	1.26143405321428	7.88242324915217	4.38366326805198	6.67400441408475e-05	0.0006723193056332	1.32178425385571	BASP1	BASP1	4.00180419187439
4057	1.35443907610714	7.85767740036956	4.16662545408926	0.0001339819038853	0.0011383651256961	0.655059515628432	LTF	LTF	3.98708725374226
1290	0.909128015058035	5.56047157882609	5.4328617730086	2.00586518956493e-06	4.37075117755199e-05	4.70357202223861	COL5A2	COL5A2	3.9632925947941446
283298	0.753861446875	8.07020993234783	6.17674647866113	1.545596986626e-07	5.73779029479552e-06	7.19507387763332	OLFML1	OLFML1	3.9511803253303075
942	0.902732505491071	5.52573064697826	5.4310054405273	2.01862989527169e-06	4.39061128034862e-05	4.69741995083139	CD86	CD86	3.9336343344276
11343	0.963304767504463	8.34900545436957	5.15269269091158	5.20194041650118e-06	9.05483926623389e-05	3.78039240028468	MGLL	MGLL	3.89475605345461
59	1.29810611487053	10.4504652765652	4.20689256732737	0.0001178428353516	0.0010353642246966	0.777661033940348	ACTA2	ACTA2	3.874725828364513
23180	0.744725134102677	9.88474500043478	6.1285167605559	1.82665842613468e-07	6.51959867939108e-06	7.0323949621784	RFTN1	RFTN1	3.8619800631467265
4616	-0.907680758950892	9.76929229217391	-5.33227946276106	2.82711783875188e-06	5.66742889408459e-05	4.3708712534377	GADD45B	GADD45B	3.8545697458825647
4783	-1.01832532416518	7.96451150856522	-4.92895494721438	1.10503396549719e-05	0.0001647007253655	3.05216187746389	NFIL3	NFIL3	3.852634769291738
9830	0.682635993674106	6.22763948584783	6.51080174552804	4.85233058024668e-08	2.30687083870384e-06	8.32384834970201	TRIM14	TRIM14	3.84800320516927
2878	-1.10978208651786	12.843162506087	-4.64778035098198	2.81443786133423e-05	0.0003447256476184	2.15104398658209	GPX3	GPX3	3.84264977707949
51196	-0.945387115642856	9.80935398045652	-5.16035479932713	5.06878179054532e-06	8.87442611014252e-05	3.80548425536296	PLCE1	PLCE1	3.830575975803122
5742	0.933955405964285	7.23213386978261	5.20186271761664	4.40388201603869e-06	7.95343737070771e-05	3.94157701089076	PTGS1	PTGS1	3.828698944751287
9734	0.735167419745535	6.39690582852174	6.12905731442885	1.82324176805415e-07	6.51959867939108e-06	7.03421769029685	HDAC9	HDAC9	3.812415867437112
AFFX-HUMISGF3A/M97935_3	0.736594932455357	11.222028958913	6.11345198472855	1.92448971871794e-07	6.72048506397669e-06	6.98160244393925	M97935 Homo sapiens transcription factor ISGF-3 mRNA, complete cds (_5, _MA, MB, _3 represent transcript regions 5 prime, MiddleA, MiddleB, and 3 prime respectively)	M97935 Homo sapiens transcription factor ISGF-3 mRNA, complete cds (_5, _MA, MB, _3 represent transcript regions 5 prime, MiddleA, MiddleB, and 3 prime respectively)	3.810110490762283
3040	1.78912050989286	10.9996680609565	3.37469989144088	0.0015047683229174	0.007482163451034	-1.63349136532587	HBA2	HBA2	3.803621555496495
10461	0.995827146620535	6.26254334017391	4.96004179490799	9.95664208716393e-06	0.000152753177327	3.15279883606921	MERTK	MERTK	3.8000860983221565
81578	1.0110060065	5.81543369276087	4.87732434559625	1.31339609937269e-05	0.0001876191007512	2.8854374113779	COL21A1	COL21A1	3.7677392869302966
1267	0.562067092031249	9.71441961845652	7.41499109397677	2.1228005921876802e-09	2.05911657442205e-07	11.3766455847668	CNP	CNP	3.758159913607989
8073	0.594824174441963	10.4290179562609	7.10166423625458	6.259755548435811e-09	4.82643203439654e-07	10.3213173348558	PTP4A2	PTP4A2	3.757131834113162
112464	0.747529538410714	7.66531082967391	5.97924607567103	3.06200283075724e-07	9.66660631190237e-06	6.52962010221365	PRKCDBP	PRKCDBP	3.7486557884057468
55187	-0.467019864026785	8.36329768604348	-8.50702978472748	5.1543331963655695e-11	9.53789533629001e-09	15.0041676629618	VPS13D	VPS13D	3.7457549783933897
1786	0.727477881303571	8.18677031917391	6.09537961156262	2.04876911197662e-07	7.10161235701866e-06	6.92068347932439	DNMT1	DNMT1	3.745523928466448
10786	-1.64370622541071	8.81483782680435	-3.52396606955197	0.0009704298087688	0.0052722761562851	-1.22215279057823	SLC17A3	SLC17A3	3.7443658222264853
4634	-0.840974413848214	8.11489223958696	-5.50948426434971	1.5433215035421e-06	3.5561438782767e-05	4.95787068475159	MYL3	MYL3	3.7415125553618402
65124	-1.00934117633928	6.91667343017391	-4.8575254851717	1.40317293009217e-05	0.0001980911267975	2.82164560391161	ANKRD57	ANKRD57	3.7377266144463643
6197	0.714578253013393	7.17772467828261	6.15366958763606	1.67424505083567e-07	6.08393337506085e-06	7.11722309179955	RPS6KA3	RPS6KA3	3.7271083641424645
64781	-0.668549086986606	8.58829853191304	-6.44350280512813	6.12858106218239e-08	2.70016750974102e-06	8.09624982670849	CERK	CERK	3.7228886584645653
6876	1.33372076965178	9.01128278058696	4.02025668812301	0.0002128048377497	0.0016230923198817	0.213921802124244	TAGLN	TAGLN	3.7206231839938164
9767	0.6351973645625	6.43366216902174	6.70528078123118	2.47127456809659e-08	1.40209860872952e-06	8.98172141384159	PHF16	PHF16	3.717950833925659
7056	0.906701203486607	7.50667213265217	5.2023602501986	4.39645960924161e-06	7.95197235788843e-05	3.94320992185784	THBD	THBD	3.717044376596084
3231	-0.997916599133927	8.680351748	-4.87476204875308	1.32468811795134e-05	0.0001890076949314	2.8771772025279	HOXD1	HOXD1	3.71576292849026
8270	0.61128205203125	8.55196841736957	6.90529753153031	1.23529450984027e-08	8.53915078411424e-07	9.65809295792498	LAGE3	LAGE3	3.7096172858780774
7980	1.29566564670536	8.82985010415217	4.07756493799245	0.0001776771716171	0.0014134266006684	0.385778254621482	TFPI2	TFPI2	3.6922930389046837
83468	0.823354431455356	7.5398585525	5.52941790498655	1.44144724990425e-06	3.35352563285267e-05	5.02414000079862	GLT8D2	GLT8D2	3.684098061279625
6692	-0.62734941359375	6.50611943013043	-6.72042933324875	2.34477988191302e-08	1.35461174214901e-06	9.03296331079499	SPINT1	SPINT1	3.6814025215757016
7135	-1.13239154242857	9.32312367971739	-4.439919955065	5.56022583907944e-05	0.0005825644285056	1.49686102911873	TNNI1	TNNI1	3.6628971389667475
